Longitude,Latitude,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-119.1360222467812,35.78807576059623,198.0,129,39,6732.0,379.0,54.0,325.0,123.0,297.0,297.0,112.0,236.0,43.0,0.0,81.0,124.0,2.0,2.0,117.0
-116.92784127207456,32.764550095596235,184.0,105,44,4372.0,313.0,78.0,234.0,133.0,235.0,249.0,130.0,312.0,60.0,1.0,87.0,171.0,4.0,6.0,170.0
-119.13203385021404,35.267456817148236,200.0,129,40,6435.0,376.0,59.0,316.0,128.0,285.0,294.0,118.0,173.0,33.0,0.0,80.0,96.0,2.0,2.0,83.0
-119.14258933908886,36.09496564722617,199.0,128,39,6841.0,382.0,56.0,326.0,117.0,300.0,300.0,112.0,314.0,62.0,0.0,83.0,170.0,2.0,2.0,170.0
-117.98758091450418,33.850348942738364,196.0,107,43,4783.0,329.0,82.0,246.0,141.0,254.0,266.0,135.0,344.0,78.0,0.0,96.0,221.0,1.0,2.0,204.0
-122.35835259620218,39.94251114531593,169.0,121,37,6943.0,360.0,34.0,325.0,79.0,270.0,270.0,79.0,572.0,117.0,2.0,82.0,331.0,10.0,10.0,331.0
-122.18292459097273,39.725783179815934,175.0,122,37,6875.0,365.0,40.0,324.0,85.0,274.0,274.0,85.0,556.0,112.0,1.0,82.0,319.0,9.0,9.0,319.0
-116.50678284425528,33.80275608652563,219.0,133,40,6689.0,397.0,70.0,327.0,140.0,268.0,316.0,132.0,205.0,40.0,1.0,74.0,112.0,6.0,28.0,111.0
-119.14652619051215,36.211261988580944,200.0,127,38,6878.0,383.0,56.0,326.0,119.0,301.0,301.0,112.0,334.0,65.0,0.0,84.0,180.0,2.0,2.0,180.0
-118.94340888029728,36.24568275586859,180.0,125,38,7033.0,363.0,36.0,327.0,106.0,283.0,283.0,91.0,545.0,99.0,1.0,82.0,286.0,4.0,4.0,278.0
-121.51949137636116,39.41922532625561,177.0,123,37,6819.0,365.0,41.0,324.0,87.0,274.0,274.0,87.0,809.0,155.0,1.0,81.0,445.0,6.0,6.0,445.0
-117.39429709410086,33.7382238485041,176.0,115,43,5221.0,321.0,53.0,267.0,116.0,240.0,253.0,109.0,267.0,57.0,1.0,92.0,170.0,5.0,6.0,149.0
-122.02736784001544,39.544230936294,179.0,123,37,6796.0,367.0,43.0,323.0,89.0,276.0,276.0,89.0,541.0,111.0,1.0,83.0,316.0,7.0,7.0,316.0
-122.35539854050508,38.19167011395168,157.0,99,44,4185.0,281.0,57.0,224.0,98.0,213.0,213.0,98.0,640.0,144.0,1.0,92.0,404.0,5.0,5.0,404.0
-119.08180485878565,34.21222212840219,185.0,93,43,4229.0,303.0,88.0,215.0,135.0,237.0,246.0,131.0,392.0,88.0,0.0,98.0,261.0,1.0,2.0,227.0
-119.25136850214888,34.383186013944176,170.0,99,43,4468.0,296.0,68.0,228.0,119.0,229.0,236.0,114.0,536.0,119.0,0.0,97.0,352.0,2.0,2.0,301.0
-119.62834525288693,36.39925747406586,193.0,131,40,6404.0,372.0,52.0,319.0,120.0,286.0,286.0,110.0,232.0,45.0,0.0,85.0,128.0,0.0,0.0,124.0
-116.93696248635587,33.006132669798625,171.0,112,44,4702.0,308.0,58.0,250.0,116.0,227.0,241.0,112.0,398.0,74.0,2.0,86.0,218.0,6.0,11.0,216.0
-122.13435886807495,38.79478824860587,149.0,119,41,5599.0,313.0,26.0,286.0,73.0,226.0,226.0,73.0,619.0,118.0,1.0,85.0,342.0,6.0,6.0,342.0
-118.85846112000986,35.396859536766016,196.0,129,39,6833.0,377.0,51.0,326.0,133.0,286.0,296.0,109.0,237.0,41.0,0.0,77.0,121.0,3.0,4.0,112.0
-122.15209027353531,39.015577657274676,169.0,121,40,6012.0,341.0,41.0,300.0,87.0,252.0,252.0,87.0,455.0,99.0,1.0,90.0,282.0,5.0,5.0,282.0
-118.8403670378741,36.100057394612115,194.0,125,37,7156.0,379.0,48.0,331.0,104.0,299.0,299.0,103.0,450.0,86.0,1.0,85.0,248.0,4.0,4.0,247.0
-117.17110745230028,34.4326773718094,167.0,131,40,6763.0,345.0,17.0,327.0,88.0,240.0,264.0,78.0,380.0,70.0,2.0,79.0,207.0,14.0,22.0,196.0
-122.26855925013439,38.2975087032071,159.0,105,43,4562.0,294.0,52.0,242.0,95.0,219.0,220.0,95.0,584.0,123.0,1.0,89.0,347.0,5.0,5.0,347.0
-121.6205060659207,38.15196152024776,168.0,118,43,5061.0,320.0,50.0,270.0,98.0,236.0,236.0,98.0,398.0,82.0,1.0,87.0,234.0,3.0,3.0,234.0
-119.49982728702838,36.741863268488146,193.0,127,39,6665.0,375.0,53.0,322.0,116.0,291.0,291.0,108.0,368.0,68.0,0.0,83.0,195.0,1.0,1.0,193.0
-119.16738086840186,35.39171845433842,200.0,130,40,6494.0,377.0,58.0,319.0,126.0,285.0,295.0,117.0,168.0,32.0,0.0,80.0,93.0,2.0,2.0,81.0
-120.26664350494818,37.69761319773273,167.0,123,40,6188.0,341.0,35.0,306.0,87.0,257.0,257.0,87.0,697.0,148.0,1.0,89.0,422.0,4.0,4.0,422.0
-117.75625275342986,34.06566795202163,191.0,120,42,5581.0,342.0,61.0,281.0,126.0,260.0,272.0,118.0,471.0,101.0,1.0,93.0,294.0,4.0,5.0,274.0
-122.50036536579529,40.01076862577443,159.0,121,37,6824.0,348.0,26.0,321.0,70.0,258.0,258.0,70.0,637.0,131.0,3.0,83.0,369.0,11.0,11.0,369.0
-120.43068169403035,37.327486121451656,183.0,126,41,5867.0,353.0,52.0,302.0,105.0,260.0,267.0,105.0,347.0,66.0,0.0,85.0,191.0,2.0,2.0,191.0
-117.17085183234302,33.21015492377386,179.0,103,43,4471.0,307.0,72.0,234.0,128.0,232.0,245.0,123.0,374.0,70.0,1.0,85.0,204.0,5.0,9.0,201.0
-118.86198553780248,35.73748716412243,179.0,128,39,6945.0,362.0,34.0,328.0,120.0,280.0,281.0,91.0,357.0,65.0,1.0,80.0,191.0,5.0,5.0,170.0
-118.78568564874344,34.309352633948706,170.0,108,43,4917.0,307.0,57.0,249.0,113.0,232.0,242.0,108.0,404.0,88.0,0.0,93.0,259.0,2.0,4.0,219.0
-119.74575224935735,36.871741207616296,190.0,128,40,6451.0,370.0,52.0,318.0,118.0,285.0,285.0,107.0,347.0,65.0,0.0,83.0,188.0,1.0,1.0,186.0
-120.0462007195817,37.29381988281645,176.0,125,40,6235.0,352.0,42.0,309.0,106.0,267.0,267.0,96.0,514.0,90.0,1.0,81.0,265.0,3.0,3.0,259.0
